,query,top_hits_corpus,top_hits_score,top_hits_status
252,critical temperature,[EM]hospital[EM]face with thermometer[EM],0.9942151308059692,True
253,critical temperature,[EM]warning[EM]thermometer[EM],0.9893403053283691,True
254,critical temperature,[EM]thermometer[EM]red exclamation mark[EM],0.9883056879043579,True
255,dark corner,[EM]school[EM]new moon[EM]shushing face[EM]Japanese secret button[EM],0.9914968609809875,True
256,dark corner,[EM]brick[EM]black circle[EM],0.9811916351318359,True
257,dark corner,[EM]prohibited[EM]flashlight[EM]prohibited[EM],0.9780464172363281,True
258,dark corner,[EM]cross mark[EM]new moon[EM]light bulb[EM],0.9767537117004395,True
259,dark corner,[EM]ballot box with ballot[EM]sunglasses[EM],0.9714418649673462,True
260,dark day,[EM]fog[EM]tornado[EM]fog[EM],0.9969125986099243,True
261,dark day,[EM]fog[EM]cloud with lightning and rain[EM]new moon[EM],0.9951891899108887,True
262,dark day,[EM]smiling face with horns[EM]new moon[EM]ogre[EM],0.9655013084411621,False
263,dark day,[EM]sunrise[EM]sunglasses[EM],0.9587154388427734,True
264,dark day,[EM]night with stars[EM]new moon[EM],0.940863847732544,True
265,dark glass,[EM]angry face with horns[EM]sunglasses[EM],0.9852921366691589,False
266,dark glass,[EM]angry face with horns[EM]spade suit[EM],0.9214104413986206,False
267,dark glass,[EM]glass of milk[EM]black circle[EM],0.921013593673706,True
268,dark glass,[EM]smiling face with horns[EM]black circle[EM],0.8946503400802612,False
269,dark glass,[EM]sunglasses[EM]light bulb[EM]unamused face[EM],0.8587871193885803,False
270,dark purpose,[EM]face with crossed-out eyes[EM]new moon[EM]skull[EM],0.9837615489959717,True
271,dark purpose,[EM]smiling face with horns[EM]new moon[EM]ogre[EM],0.8159849643707275,True
272,dark purpose,[EM]cross mark[EM]new moon[EM]light bulb[EM],0.8015495538711548,False
273,dark purpose,[EM]smiling face with horns[EM]angry face with horns[EM],0.7988250255584717,True
274,dark purpose,[EM]face with rolling eyes[EM]weary face[EM]writing hand light skin tone[EM]memo[EM],0.7864077091217041,False
275,dark shadow,[EM]sunglasses[EM]sunglasses[EM]bust in silhouette[EM],0.9961577653884888,True
276,dark shadow,[EM]light bulb[EM]cross mark[EM]person standing[EM],0.9868104457855225,True
277,dark shadow,[EM]bust in silhouette[EM]new moon[EM],0.9655011892318726,True
278,dark shadow,[EM]busts in silhouette[EM]black circle[EM],0.9182246923446655,True
279,dark shadow,[EM]men’s room[EM]new moon[EM],0.9152622818946838,True
280,dark undercurrent,[EM]no one under eighteen[EM]new moon[EM]water wave[EM],0.9734840393066406,True
281,dark undercurrent,[EM]water wave[EM]black circle[EM],0.964438796043396,True
282,dark undercurrent,[EM]smiling face with horns[EM]angry face with horns[EM],0.9143905639648438,False
283,dark undercurrent,[EM]angry face with horns[EM]spade suit[EM],0.8555731773376465,True
284,dark undercurrent,[EM]light bulb[EM]cross mark[EM]person standing[EM],0.8377545475959778,False
285,deep breath,[EM]face with open mouth[EM]yawning face[EM]face exhaling[EM],0.9977318048477173,True
286,deep breath,[EM]nose[EM]dashing away[EM]no smoking[EM],0.9952470064163208,False
287,deep breath,[EM]lungs[EM]wind face[EM],0.9923689365386963,True
288,deep breath,[EM]lungs[EM]face with open mouth[EM],0.9815655946731567,True
289,deep breath,[EM]face exhaling[EM]hole[EM],0.9786991477012634,True
290,deep concentration,[EM]shushing face[EM]hole[EM],0.9268525838851929,True
291,deep concentration,[EM]open book[EM]watch[EM],0.9201925992965698,False
292,deep concentration,[EM]speaking head[EM]hole[EM],0.8146278858184814,False
293,deep concentration,[EM]ladder[EM]play button[EM],0.7716662883758545,False
294,deep concentration,[EM]lungs[EM]face with open mouth[EM],0.7561781406402588,False
295,deep cut,[EM]face screaming in fear[EM]drop of blood[EM]face with crossed-out eyes[EM]kitchen knife[EM],0.9933330416679382,True
296,deep cut,[EM]drop of blood[EM]scissors[EM],0.9919084310531616,True
297,deep cut,[EM]kitchen knife[EM]index pointing up[EM]drop of blood[EM]drop of blood[EM],0.8949211835861206,True
298,deep cut,[EM]water wave[EM]loudly crying face[EM],0.8341265320777893,False
299,deep cut,[EM]scissors[EM]hole[EM],0.8340166807174683,True
300,deep emotion,[EM]crying face[EM]fast down button[EM]loudly crying face[EM],0.9915966391563416,True
301,deep emotion,[EM]men holding hands[EM]persevering face[EM]men holding hands[EM]women holding hands[EM],0.8515480756759644,False
302,deep emotion,[EM]package[EM]warning[EM]face savoring food[EM],0.787207305431366,False
303,deep emotion,[EM]face savoring food[EM]hole[EM],0.7830967903137207,True
304,deep emotion,[EM]speaking head[EM]hole[EM],0.7761480212211609,False
305,deep sigh,[EM]disappointed face[EM]face with steam from nose[EM],0.9980112910270691,False
306,deep sigh,[EM]wind face[EM]face with steam from nose[EM],0.9946947693824768,True
307,deep sigh,[EM]sad but relieved face[EM]face exhaling[EM]confused face[EM],0.9890512228012085,True
308,deep sigh,[EM]face with steam from nose[EM]face with steam from nose[EM]pensive face[EM]pensive face[EM]pensive face[EM]sad but relieved face[EM],0.9876084923744202,False
309,deep sigh,[EM]face with steam from nose[EM]thumbs up[EM],0.9126142263412476,False
310,deep sleep,[EM]zzz[EM]sleepy face[EM],0.9990150928497314,True
311,deep sleep,[EM]sleepy face[EM]sleeping face[EM]person in bed[EM],0.9985410571098328,True
312,deep sleep,[EM]sleeping face[EM]sleeping face[EM]zzz[EM]zzz[EM],0.998128354549408,True
313,deep sleep,[EM]person in bed[EM]hole[EM],0.9976769089698792,True
314,deep sleep,[EM]person in bed[EM]sleeping face[EM]zzz[EM]zzz[EM],0.9976614713668823,True
315,deep trance,[EM]face with crossed-out eyes[EM]Aquarius[EM],0.9740403890609741,True
316,deep trance,[EM]eyes[EM]hole[EM],0.8332012891769409,True
317,deep trance,[EM]face screaming in fear[EM]angry face with horns[EM]fearful face[EM],0.7692933082580566,False
318,deep trance,[EM]scissors[EM]hole[EM],0.7416443228721619,False
319,deep trance,[EM]face without mouth[EM]face with spiral eyes[EM],0.7090737819671631,True
320,deep voice,[EM]speaking head[EM]thinking face[EM],0.9680483341217041,True
321,deep voice,[EM]man white hair[EM]speaking head[EM],0.9219608306884766,True
322,deep voice,[EM]deaf man[EM]speaking head[EM],0.909397304058075,True
323,deep voice,[EM]speaking head[EM]hole[EM],0.9043132662773132,True
324,deep voice,[EM]speaking head[EM]eyes[EM],0.902600109577179,False
325,delicate china,[EM]fork and knife with plate[EM]teapot[EM]China[EM],0.9975796341896057,True
326,delicate china,[EM]beaming face with smiling eyes[EM]China[EM]thumbs up[EM],0.996544599533081,True
327,delicate china,[EM]China[EM]flexed biceps[EM],0.9912241697311401,True
328,delicate china,[EM]flexed biceps light skin tone[EM]cross mark[EM]China[EM]hot beverage[EM],0.979344367980957,True
329,delicate china,[EM]China[EM]thinking face[EM],0.8786052465438843,True
330,delicate flavor,[EM]squinting face with tongue[EM]smiling face with horns[EM],0.9947227239608765,True
331,delicate flavor,[EM]squinting face with tongue[EM]squinting face with tongue[EM]counterclockwise arrows button[EM],0.9809132814407349,False
332,delicate flavor,[EM]face savoring food[EM]squinting face with tongue[EM],0.9674072265625,True
333,delicate flavor,[EM]steaming bowl[EM]revolving hearts[EM],0.9649508595466614,True
334,delicate flavor,[EM]thinking face[EM]tongue[EM],0.8938779234886169,True
335,delicate negotiation,[EM]deaf man[EM]person raising hand[EM]man pouting[EM]man raising hand[EM]deaf person[EM]person pouting[EM],0.9980522394180298,True
336,delicate negotiation,[EM]dove[EM]person in lotus position[EM]peace symbol[EM]speaking head[EM],0.9979702234268188,True
337,delicate negotiation,[EM]package[EM]warning[EM]speaking head[EM]speech balloon[EM],0.9929784536361694,True
338,delicate negotiation,[EM]speaking head[EM]man health worker[EM]brain[EM]thumbs down[EM]frowning face[EM],0.6673487424850464,False
339,delicate negotiation,[EM]speaking head[EM]fire[EM]multiply[EM]speaking head[EM]check mark[EM]loudspeaker[EM],0.6355916261672974,False
340,delicate wing,[EM]sewing needle[EM]wind face[EM]person rowing boat[EM],0.994869589805603,True
341,delicate wing,[EM]dove[EM]eagle[EM],0.9882433414459229,True
342,delicate wing,[EM]flexed biceps light skin tone[EM]cross mark[EM]butterfly[EM],0.966277003288269,True
343,delicate wing,[EM]selfie light skin tone[EM]thinking face[EM],0.555767834186554,False
344,delicate wing,[EM]squinting face with tongue[EM]smiling face with horns[EM],0.5021054148674011,False
345,dirty dish,[EM]fork and knife with plate[EM]soap[EM]petri dish[EM],0.9976979494094849,True
346,dirty dish,[EM]anxious face with sweat[EM]fork and knife with plate[EM]thumbs down[EM],0.9976039528846741,True
347,dirty dish,[EM]fork and knife with plate[EM]face vomiting[EM],0.9960804581642151,True
348,dirty dish,[EM]fork and knife with plate[EM]pile of poo[EM],0.9951866865158081,True
349,dirty dish,[EM]fork and knife with plate[EM]soap[EM],0.9851058125495911,True
350,dirty fighter,[EM]oncoming fist[EM]pile of poo[EM]boxing glove[EM],0.9990944862365723,True
351,dirty fighter,[EM]face with symbols on mouth[EM]pouting face[EM],0.9985824823379517,False
352,dirty fighter,[EM]oncoming fist[EM]angry face with horns[EM]boxing glove[EM]people wrestling[EM],0.9985511302947998,True
353,dirty fighter,[EM]unamused face[EM]expressionless face[EM]boxing glove[EM],0.9953233003616333,True
354,dirty fighter,[EM]boxing glove[EM]thumbs down[EM],0.9944984912872314,True
355,dirty foot,[EM]foot[EM]nose[EM]nauseated face[EM],0.999213695526123,True
356,dirty foot,[EM]foot[EM]confounded face[EM],0.9988448619842529,True
357,dirty foot,[EM]foot[EM]hot face[EM]pile of poo[EM],0.9987335205078125,True
358,dirty foot,[EM]foot[EM]face vomiting[EM],0.9986228942871094,True
359,dirty foot,[EM]foot[EM]nauseated face[EM],0.9985771775245667,True
360,dirty job,[EM]nauseated face[EM]face vomiting[EM]man construction worker[EM],0.9969887137413025,True
361,dirty job,[EM]bomb[EM]microbe[EM]man supervillain[EM]microbe[EM]supervillain[EM]bomb[EM]microbe[EM],0.9960944652557373,True
362,dirty job,[EM]construction worker[EM]toilet[EM]hammer and wrench[EM],0.9942355155944824,True
363,dirty job,[EM]page with curl[EM]oncoming police car[EM],0.9865338802337646,False
364,dirty job,[EM]rescue worker’s helmet[EM]pile of poo[EM]briefcase[EM],0.9828287363052368,False
365,dirty money,[EM]stop sign[EM]police car[EM]dollar banknote[EM]dollar banknote[EM]dollar banknote[EM],0.9976998567581177,True
366,dirty money,[EM]money with wings[EM]money-mouth face[EM]supervillain[EM],0.9976177215576172,True
367,dirty money,[EM]dollar banknote[EM]pile of poo[EM]money bag[EM],0.995875358581543,True
368,dirty money,[EM]dollar banknote[EM]face vomiting[EM],0.9958213567733765,True
369,dirty money,[EM]dollar banknote[EM]smiling face with horns[EM]dollar banknote[EM]prohibited[EM]backhand index pointing right[EM]police officer[EM],0.9622417092323303,True
370,dirty overall,[EM]dress[EM]face vomiting[EM]woman’s clothes[EM],0.997516393661499,True
371,dirty overall,[EM]confounded face[EM]face with spiral eyes[EM]backhand index pointing right[EM]bathtub[EM],0.9972748756408691,True
372,dirty overall,[EM]face vomiting[EM]nauseated face[EM]unamused face[EM],0.9950841665267944,True
373,dirty overall,[EM]hammer and wrench[EM]face vomiting[EM],0.9261478185653687,False
374,dirty overall,[EM]pleading face[EM]confounded face[EM]face with steam from nose[EM],0.9256883859634399,False
375,dirty slum,[EM]fly[EM]house[EM],0.9985296130180359,False
376,dirty slum,[EM]hut[EM]microbe[EM]microbe[EM],0.9973756074905396,True
377,dirty slum,[EM]microbe[EM]soap[EM]derelict house[EM],0.9972684383392334,True
378,dirty slum,[EM]no one under eighteen[EM]persevering face[EM]money with wings[EM],0.9971473217010498,True
379,dirty slum,[EM]money with wings[EM]pile of poo[EM]house[EM],0.9967342615127563,True
380,dirty work,[EM]rescue worker’s helmet[EM]pile of poo[EM]briefcase[EM],0.9952288866043091,True
381,dirty work,[EM]toilet[EM]plunger[EM]broom[EM]money bag[EM]old woman[EM]old man[EM],0.9921785593032837,True
382,dirty work,[EM]construction worker[EM]toilet[EM]hammer and wrench[EM],0.986068606376648,True
383,dirty work,[EM]broom[EM]pile of poo[EM],0.9826258420944214,False
384,dirty work,[EM]bomb[EM]microbe[EM]man supervillain[EM]microbe[EM]supervillain[EM]bomb[EM]microbe[EM],0.9736992120742798,False
385,domestic animal,[EM]dog face[EM]house[EM]cat face[EM],0.9988853931427002,True
386,domestic animal,[EM]dog face[EM]grinning cat[EM],0.9986555576324463,True
387,domestic animal,[EM]cat face[EM]dog face[EM]rabbit face[EM],0.9985591173171997,True
388,domestic animal,[EM]dog face[EM]house[EM]cat face[EM]smiling face with heart-eyes[EM],0.9985545873641968,True
389,domestic animal,[EM]dog face[EM]house[EM]cat face[EM]rabbit face[EM]hamster[EM]mouse face[EM],0.9982300400733948,True
390,domestic chore,[EM]loudly crying face[EM]house[EM]broom[EM]wastebasket[EM]sponge[EM]fork and knife with plate[EM]fork and knife with plate[EM],0.9972010850906372,True
391,domestic chore,[EM]soap[EM]broom[EM]lotion bottle[EM]face with medical mask[EM],0.9971298575401306,True
392,domestic chore,[EM]broom[EM]house[EM],0.9904523491859436,True
393,domestic chore,[EM]cooking[EM]broom[EM]plunger[EM]shopping cart[EM]house[EM],0.9873340725898743,True
394,domestic chore,[EM]keyboard[EM]house[EM],0.9633646607398987,True
395,domestic happiness,[EM]house[EM]smiling face with smiling eyes[EM],0.9959337711334229,False
396,domestic happiness,[EM]grinning face with big eyes[EM]grinning face[EM]grinning face with smiling eyes[EM],0.9943598508834839,True
397,domestic happiness,[EM]beaming face with smiling eyes[EM]girl[EM]face with tears of joy[EM],0.9903000593185425,True
398,domestic happiness,[EM]people hugging[EM]house with garden[EM]smiling face with smiling eyes[EM]house with garden[EM],0.9892644882202148,True
399,domestic happiness,[EM]smiling face with hearts[EM]house with garden[EM]family[EM]family woman woman boy[EM]family man man boy[EM]family man girl[EM]family woman boy[EM],0.971481204032898,True
400,domestic worry,[EM]derelict house[EM]worried face[EM]money with wings[EM]bowl with spoon[EM]baby[EM],0.994189441204071,True
401,domestic worry,[EM]pleading face[EM]house with garden[EM]worried face[EM],0.9746986627578735,True
402,domestic worry,[EM]pleading face[EM]house[EM],0.8919358253479004,True
403,domestic worry,[EM]worried face[EM]house[EM],0.73966383934021,True
404,domestic worry,[EM]broom[EM]face with steam from nose[EM]sponge[EM]wastebasket[EM],0.6575260162353516,False
405,dry climate,[EM]desert[EM]sun[EM],0.9977688789367676,False
406,dry climate,[EM]sun[EM]sun[EM]sun[EM]hot face[EM],0.9965050220489502,True
407,dry climate,[EM]globe showing Americas[EM]hot springs[EM]thermometer[EM],0.9734200239181519,True
408,dry climate,[EM]desert island[EM]hot face[EM],0.9721837043762207,False
409,dry climate,[EM]partying face[EM]desert[EM],0.9605262279510498,False
410,dry critique,[EM]face with symbols on mouth[EM]desert[EM],0.9938194155693054,True
411,dry critique,[EM]speaking head[EM]man pouting[EM]speech balloon[EM],0.9933614134788513,True
412,dry critique,[EM]teacher[EM]hot springs[EM],0.9670702219009399,True
413,dry critique,[EM]woman raising hand[EM]desert[EM],0.9368621110916138,False
414,dry critique,[EM]desert[EM]non-potable water[EM]cactus[EM],0.90611332654953,False
415,dry greeting,[EM]unamused face[EM]waving hand[EM]neutral face[EM]expressionless face[EM],0.9933298826217651,True
416,dry greeting,[EM]expressionless face[EM]person raising hand[EM]expressionless face[EM]expressionless face[EM],0.9923835396766663,True
417,dry greeting,[EM]neutral face[EM]face without mouth[EM]expressionless face[EM]waving hand[EM],0.9850949048995972,True
418,dry greeting,[EM]waving hand[EM]neutral face[EM],0.9705444574356079,False
419,dry greeting,[EM]waving hand[EM]hot springs[EM],0.9699179530143738,True
420,dry land,[EM]sun[EM]desert[EM],0.9978468418121338,False
421,dry land,[EM]desert island[EM]desert[EM],0.9976358413696289,True
422,dry land,[EM]desert island[EM]tornado[EM],0.9963940978050232,True
423,dry land,[EM]desert island[EM]umbrella on ground[EM],0.9957761764526367,True
424,dry land,[EM]desert island[EM]hot face[EM],0.9811603426933289,False
425,dry paint,[EM]artist palette[EM]non-potable water[EM],0.9964890480041504,True
426,dry paint,[EM]sweat droplets[EM]cross mark[EM]artist palette[EM],0.9950833320617676,True
427,dry paint,[EM]paintbrush[EM]hot springs[EM],0.9944263696670532,True
428,dry paint,[EM]nail polish[EM]wind face[EM],0.9863673448562622,True
429,dry paint,[EM]artist palette[EM]desert[EM],0.9849374294281006,True
430,dull day,[EM]new moon face[EM]new moon[EM],0.9899879097938538,True
431,dull day,[EM]sad but relieved face[EM]grinning face[EM],0.9893872737884521,False
432,dull day,[EM]calendar[EM]expressionless face[EM],0.9649343490600586,True
433,dull day,[EM]sad but relieved face[EM]face with thermometer[EM],0.959805428981781,False
434,dull day,[EM]sun behind large cloud[EM]unamused face[EM],0.9527344703674316,False
435,dull glow,[EM]eleven-thirty[EM]thumbs down[EM],0.9608440399169922,False
436,dull glow,[EM]unamused face[EM]yawning face[EM],0.939146876335144,False
437,dull glow,[EM]yawning face[EM]expressionless face[EM],0.9358943104743958,False
438,dull glow,[EM]glowing star[EM]new moon[EM],0.9348209500312805,True
439,dull glow,[EM]sun behind large cloud[EM]unamused face[EM],0.9259921908378601,False
440,dull mood,[EM]unamused face[EM]yawning face[EM],0.9583353996276855,True
441,dull mood,[EM]sun behind large cloud[EM]unamused face[EM],0.9481847882270813,False
442,dull mood,[EM]new moon face[EM]new moon[EM],0.9458767175674438,False
443,dull mood,[EM]sad but relieved face[EM]grinning face[EM],0.945432186126709,False
444,dull mood,[EM]calendar[EM]expressionless face[EM],0.9358226656913757,False
445,dull play,[EM]confused face[EM]performing arts[EM],0.9980834722518921,True
446,dull play,[EM]performing arts[EM]yawning face[EM],0.9977892637252808,True
447,dull play,[EM]piñata[EM]expressionless face[EM]teddy bear[EM],0.9966895580291748,True
448,dull play,[EM]yawning face[EM]expressionless face[EM]soccer ball[EM],0.9965333342552185,True
449,dull play,[EM]basketball[EM]thumbs down[EM],0.9952825903892517,True
450,dull silver,[EM]fork and knife[EM]fog[EM]spoon[EM],0.9006941318511963,True
451,dull silver,[EM]2nd place medal[EM]fog[EM],0.797446608543396,True
452,dull silver,[EM]fog[EM]check mark[EM],0.7244418263435364,False
453,dull silver,[EM]sad but relieved face[EM]grinning face[EM],0.7219152450561523,False
454,dull silver,[EM]calendar[EM]expressionless face[EM],0.7072184085845947,False
455,dull sky,[EM]yawning face[EM]expressionless face[EM]fog[EM],0.9861553311347961,True
456,dull sky,[EM]fog[EM]cloud with lightning[EM],0.9727424383163452,True
457,dull sky,[EM]fog[EM]unamused face[EM],0.9707555174827576,True
458,dull sky,[EM]sun behind large cloud[EM]fog[EM],0.9705759882926941,False
459,dull sky,[EM]fog[EM]down-right arrow[EM],0.9439553618431091,False
460,effective entrance,[EM]door[EM]thumbs up[EM]unlocked[EM],0.9968693256378174,True
461,effective entrance,[EM]clinking glasses[EM]door[EM],0.9943153858184814,True
462,effective entrance,[EM]door[EM]thumbs up[EM]person[EM],0.9935006499290466,True
463,effective entrance,[EM]door[EM]thumbs up[EM],0.9875034689903259,True
464,effective entrance,[EM]footprints[EM]thumbs up[EM]right arrow[EM],0.7976087331771851,False
465,effective reprimand,[EM]angry face[EM]thumbs up[EM]pouting face[EM]face with steam from nose[EM],0.9947881102561951,True
466,effective reprimand,[EM]thumbs up[EM]pouting face[EM],0.9603687524795532,True
467,effective reprimand,[EM]thumbs up[EM]t-shirt[EM]thumbs down[EM],0.7545511722564697,False
468,effective reprimand,[EM]wastebasket[EM]thumbs up[EM],0.6226444244384766,False
469,effective reprimand,[EM]cold face[EM]face without mouth[EM]person pouting[EM],0.6219838857650757,False
470,effective step,[EM]footprints[EM]thumbs up[EM]light bulb[EM]speech balloon[EM],0.9964016675949097,True
471,effective step,[EM]hundred points[EM]hundred points[EM]hundred points[EM]sparkles[EM],0.9958109855651855,True
472,effective step,[EM]footprints[EM]thumbs up[EM]right arrow[EM],0.9894847869873047,True
473,effective step,[EM]footprints[EM]thumbs up[EM],0.9777643084526062,True
474,effective step,[EM]clapping hands[EM]woman dancing[EM],0.8943685293197632,False
475,exotic cuisine,[EM]Montenegro[EM]Venezuela[EM]Myanmar (Burma)[EM]taco[EM]bento box[EM]sushi[EM],0.9981485605239868,True
476,exotic cuisine,[EM]mouth[EM]exploding head[EM]cup with straw[EM]bread[EM],0.9871195554733276,True
477,exotic cuisine,[EM]stuffed flatbread[EM]smiling face with horns[EM],0.9694523811340332,True
478,exotic cuisine,[EM]shallow pan of food[EM]alien[EM],0.957586407661438,True
479,exotic cuisine,[EM]cook[EM]thinking face[EM]taco[EM],0.7913744449615479,True
480,far country,[EM]SOON arrow[EM]prohibited[EM]United States[EM]Clipperton Island[EM]Côte d’Ivoire[EM]Ascension Island[EM]Åland Islands[EM],0.997409462928772,True
481,far country,[EM]airplane departure[EM]luggage[EM]twelve-thirty[EM],0.9970888495445251,True
482,far country,[EM]Åland Islands[EM]face with spiral eyes[EM],0.9956371784210205,True
483,far country,[EM]left-right arrow[EM]world map[EM],0.9392975568771362,True
484,far country,[EM]world map[EM]airplane[EM],0.861059308052063,False
485,far journey,[EM]automobile[EM]hourglass not done[EM]airplane[EM]railway track[EM],0.9961645603179932,True
486,far journey,[EM]telescope[EM]world map[EM],0.99580979347229,True
487,far journey,[EM]motorway[EM]footprints[EM],0.9953627586364746,True
488,far journey,[EM]world map[EM]stopwatch[EM]smiling face with tear[EM],0.9948882460594177,True
489,far journey,[EM]ship[EM]railway track[EM]world map[EM],0.992789089679718,True
490,far side,[EM]SOON arrow[EM]prohibited[EM]straight ruler[EM],0.9953486323356628,True
491,far side,[EM]globe showing Americas[EM]person standing[EM]person standing[EM],0.9943851828575134,True
492,far side,[EM]motorway[EM]down-left arrow[EM],0.9886903762817383,True
493,far side,[EM]left-right arrow[EM]globe showing Americas[EM]globe showing Asia-Australia[EM],0.9537668824195862,False
494,far side,[EM]left-right arrow[EM]world map[EM],0.8864521384239197,False
495,far trek,[EM]hiking boot[EM]man walking[EM],0.9952462315559387,True
496,far trek,[EM]sheaf of rice[EM]person walking[EM]snow-capped mountain[EM]compass[EM],0.9946452975273132,True
497,far trek,[EM]person walking[EM]woman walking[EM]sweat droplets[EM],0.9937419295310974,True
498,far trek,[EM]world map[EM]man climbing[EM],0.9911835193634033,True
499,far trek,[EM]woman walking[EM]face with spiral eyes[EM],0.9901576042175293,True
500,foreign accent,[EM]Japan[EM]France[EM]woman curly hair[EM],0.9983705282211304,True
501,foreign accent,[EM]Montenegro[EM]Venezuela[EM]Myanmar (Burma)[EM]studio microphone[EM]speaking head[EM],0.9981359243392944,True
502,foreign accent,[EM]thinking face[EM]speaker high volume[EM]red question mark[EM]red question mark[EM],0.9917724132537842,True
503,foreign accent,[EM]speaking head[EM]globe showing Asia-Australia[EM],0.9893511533737183,True
504,foreign accent,[EM]speaking head[EM]alien[EM],0.7699782848358154,True
505,foreign city,[EM]Georgia[EM]Czechia[EM]Ghana[EM],0.9982460141181946,True
506,foreign city,[EM]Montenegro[EM]Venezuela[EM]Myanmar (Burma)[EM]cityscape at dusk[EM],0.9979112148284912,True
507,foreign city,[EM]red question mark[EM]red question mark[EM]cityscape at dusk[EM],0.9975669384002686,True
508,foreign city,[EM]cityscape[EM]alien[EM],0.9965906143188477,True
509,foreign city,[EM]cityscape[EM]globe showing Asia-Australia[EM],0.9869142174720764,True
510,foreign nation,[EM]red question mark[EM]red question mark[EM]St. Barthélemy[EM]Northern Mariana Islands[EM]Diego Garcia[EM]Tristan da Cunha[EM],0.99701327085495,True
511,foreign nation,[EM]Montenegro[EM]Venezuela[EM]Myanmar (Burma)[EM]United Nations[EM],0.9969131946563721,True
512,foreign nation,[EM]Åland Islands[EM]Afghanistan[EM]Albania[EM],0.9967873096466064,True
513,foreign nation,[EM]United Nations[EM]alien[EM],0.9958389401435852,True
